Area,Perimetro,LongitudEjeMayor,LongitudEjeMenor,RelacionAspecto,Excentricidad,AreaConvexa,DiametroEquivalente,Medida,Solidez,Redondez,Compacidad,FactorForma1,FactorForma2,FactorForma3,FactorForma4,Secado_Honey,Secado_Lavado,Secado_Natural
40204.0,750526.0,278.1242637,184.4035791,1.0,0.748596493,40650.0,226.2505749,0.779086892,0.98902829,0.896907477,0.813487367,0.006917826,0.001868756,0.661761696,0.998093341,False,True,False
44606.0,829615.0,339.2792169,168.2795595,1.0,0.868327457,45224.0,238.315176,0.711283327,0.98633469,0.814422855,0.702416076,0.007606134,0.001142146,0.493388343,0.994751895,False,False,True
38542.0,744351.0,276.7167368,177.5913628,1.0,0.766888511,39034.0,221.5247131,0.695478004,0.987395604,0.874155227,0.800546854,0.006643746,0.00181898,0.640875266,0.998589737,False,False,True
38607.0,754254.0,287.6272745,171.7106049,1.0,0.802248682,39130.0,221.7114321,0.78905739,0.986634296,0.852787205,0.770828957,0.006643746,0.00170134,0.594177281,0.995288509,False,True,False
53012.0,927448.0,386.1190193,175.9423077,1.0,0.890149504,53660.0,259.801799,0.783274232,0.987923966,0.774470563,0.672854187,0.007283615,0.000920896,0.452732758,0.993557096,False,True,False
30432.0,653932.0,244.9556683,158.3620391,1.0,0.762920215,30788.0,196.8431503,0.766780891,0.988437053,0.894283421,0.801781563,0.006643746,0.002070466,0.645751802,0.998854051,False,True,False
51042.0,847843.0,322.4119955,202.3656557,1.0,0.778486231,51578.0,254.9287996,0.775655345,0.989607972,0.892291322,0.790692664,0.006316602,0.00152298,0.625194889,0.996069866,False,False,False
41631.0,758.77,287.7112302,184.4771924,1.0,0.767383241,42025.0,230.2308309,0.707649159,0.990624628,0.908670448,0.800214961,0.006910985,0.00174802,0.640343984,0.998682564,False,False,True
35739.0,699446.0,259.8671258,175.4907282,1.0,0.737534497,36060.0,213.3173882,0.719123506,0.988258286,0.918002531,0.820871003,0.007271248,0.00170134,0.673829203,0.997808033,False,False,True
53567.0,874191.0,336.8428825,203.0597572,1.0,0.797867948,54009.0,261.1582331,0.745798817,0.988258286,0.880834926,0.775311715,0.006288254,0.001401571,0.601108256,0.997140155,False,False,True
62148.0,999.92,409.57646,193.772947,1.0,0.881005688,62868.0,281.2992912,0.738415475,0.988547433,0.781099772,0.686805319,0.00659034,0.00170134,0.471701546,0.997032106,False,False,True
37583.0,717057.0,259.2028285,185.1352856,1.0,0.699891979,38057.0,218.7513698,0.799638298,0.987544998,0.918531276,0.843938977,0.00689681,0.002158103,0.712232996,0.997177856,False,True,False
40310.0,729425.0,255.4046089,201.238656,0.0,0.615776332,40674.0,226.5486395,0.751659581,0.991050794,0.952053544,0.887018603,0.006336011,0.002419505,0.786802003,0.998579805,False,True,False
25748.0,592254.0,215.4115956,152.6381424,1.0,0.705622123,26065.0,181.06179,0.740310523,0.988258286,0.922438369,0.840538735,0.008366149,0.002575943,0.706505365,0.997060403,False,False,True
33427.0,665.61,228.223182,186.6258656,0.0,0.575596241,33789.0,206.3021528,0.754491694,0.989286454,0.948129347,0.903949156,0.00682751,0.002812018,0.817124077,0.999254077,False,True,False
61013.0,943222.0,344.0611383,229.2631251,1.0,0.745644339,62063.0,278.7187908,0.708958866,0.983081707,0.861795853,0.810085068,0.006643746,0.001498013,0.656237818,0.984833172,False,False,True
33518.0,676825.0,249.6162305,171.2239019,1.0,0.727650004,33885.0,206.5827753,0.746370357,0.989169249,0.919464946,0.827601534,0.007447229,0.002155061,0.6849243,0.99850675,False,False,True
34571.0,688483.0,260.9495938,168.9442537,1.0,0.762132544,34882.0,209.8026794,0.791569355,0.991084227,0.916506108,0.803996957,0.007548222,0.001945549,0.646411107,0.99844009,False,True,False
32308.0,666679.0,244.5198767,168.8594862,1.0,0.723260116,32689.0,202.8196815,0.738637403,0.988344703,0.913453381,0.829460919,0.0075684,0.002209874,0.688005415,0.996278048,False,False,True
42080.0,771343.0,296.381604,181.4648433,1.0,0.790650636,42469.0,231.4690477,0.761284487,0.990840378,0.888772298,0.78098318,0.007043289,0.0016163,0.609934728,0.996189839,False,True,False
35731.0,695011.0,258.9551086,175.8663598,1.0,0.734010235,36046.0,213.2935118,0.765150542,0.991261166,0.929547695,0.823669836,0.007247351,0.002057651,0.678431998,0.998959847,False,True,False
23018.0,567483.0,209.2048084,140.1855369,1.0,0.742282075,23306.0,171.1941233,0.73315072,0.988258286,0.898197285,0.818308741,0.009088748,0.002513927,0.669629195,0.999315982,False,False,True
62766.0,996026.0,346.5206833,231.427946,1.0,0.744285257,63965.0,282.6944521,0.702080537,0.988258286,0.795047298,0.815808307,0.005520834,0.001508471,0.665543194,0.996528235,False,False,True
42483.0,759.66,273.926306,197.9284273,1.0,0.691307315,42954.0,232.5747957,0.728946465,0.989034781,0.925095404,0.849041478,0.006447904,0.002066874,0.720871431,0.997661887,False,False,True
100846.0,1297.77,469.2856553,274.4239104,1.0,0.811199544,102015.0,358.3310133,0.792036128,0.988540901,0.752442088,0.763566943,0.004653488,0.000975769,0.583034477,0.99703308,False,True,False
78565.0,1106256.0,429.9334919,236.4821317,1.0,0.835135992,80656.0,316.2784609,0.778033056,0.974075084,0.806729058,0.735645087,0.005472329,0.000988611,0.541173694,0.983874317,False,True,False
49198.0,847163.0,327.0894642,193.0519755,1.0,0.807248624,49844.0,250.2815197,0.788429487,0.987039563,0.861436666,0.765177565,0.00664843,0.001405878,0.585496706,0.992011624,False,True,False
27884.0,630303.0,239.4054088,148.4848418,1.0,0.784425208,28196.0,188.4224282,0.758253114,0.988258286,0.881995135,0.787043322,0.008585763,0.002032138,0.619437191,0.998732343,False,True,False
64060.0,988523.0,389.1215742,210.5194186,1.0,0.84101491,64799.0,285.5936365,0.796122538,0.988258286,0.823802757,0.733944493,0.00607433,0.001087254,0.538674519,0.995679535,False,True,False
29900.0,633483.0,229.6930655,166.0738338,1.0,0.690821842,30267.0,195.1149979,0.732681516,0.987874583,0.936291591,0.84945968,0.007682042,0.002467332,0.721581747,0.998003838,False,False,True
50429.0,839831.0,317.2309113,203.0951777,1.0,0.768197907,50988.0,253.3933642,0.711379763,0.989036636,0.898475869,0.798766309,0.006290644,0.001579624,0.638027616,0.996587337,False,False,True
65277.0,1009049.0,365.3323503,229.3557322,1.0,0.778374509,66391.0,288.2937005,0.801968156,0.983220617,0.80564838,0.789127216,0.005596647,0.001338739,0.622721763,0.991910702,False,True,False
45401.0,838238.0,346.701,167.5769192,1.0,0.875428804,45999.0,240.4295085,0.78572912,0.986999717,0.811971139,0.693477978,0.007636418,0.001089432,0.480911706,0.99496142,False,False,False
45811.0,801271.0,303.5523447,192.7018759,1.0,0.772657958,46256.0,241.5126845,0.811819954,0.990379626,0.896645527,0.795621212,0.006626189,0.001637831,0.633013114,0.997149685,False,True,False
33858.0,664.46,234.3350014,184.1392916,0.0,0.618486935,34142.0,207.6278992,0.781254326,0.9916818,0.963681409,0.886030247,0.006921112,0.002631175,0.785049599,0.999051301,False,True,False
30749.0,651.55,247.5407817,158.8576898,1.0,0.766919337,31040.0,197.865719,0.794342547,0.990625,0.91021788,0.799325742,0.008050369,0.002027173,0.638921642,0.995602812,False,True,False
35014.0,697961.0,269.3574839,165.9067717,1.0,0.787796774,35396.0,211.1426281,0.796732428,0.98920782,0.903211127,0.783875113,0.007692851,0.001791656,0.614460193,0.9964274545,False,True,False
53121.0,930241.0,390.5268382,174.2399368,1.0,0.894950044,53903.0,260.068756,0.678169284,0.985492459,0.7714098,0.665943363,0.006643746,0.000891895,0.443480563,0.993980285,False,False,True
27806.0,612108.0,222.7477683,159.5157076,1.0,0.697969923,28083.0,188.1587064,0.82125347,0.990136381,0.932593258,0.84471646,0.008010781,0.002515929,0.713545898,0.996395645,False,True,False
56385.0,908.18,319.6881974,224.8440507,1.0,0.710870458,57282.0,267.9395673,0.735789226,0.984340631,0.859072034,0.838127805,0.005669738,0.001725773,0.702458218,0.998770485,False,False,True
93615.0,1163399.0,438.859731,272.5946707,1.0,0.783697208,94533.0,345.2453041,0.743802638,0.988258286,0.869156402,0.786687134,0.004687921,0.001107563,0.618876647,0.996351243,False,False,True
91212.0,1167053.0,462.2709388,254.9239357,1.0,0.83420133,92970.0,340.7854536,0.803360989,0.981090674,0.841551472,0.737198523,0.005068093,0.000923341,0.543461663,0.985496056,False,True,False
68879.0,1030435.0,390.322355,227.4152121,1.0,0.812734405,70187.0,296.1409573,0.795553246,0.98136407,0.815183713,0.758708676,0.005666783,0.00170134,0.575638856,0.987993335,False,True,False
36287.0,707487.0,266.8533263,173.7133929,1.0,0.759103833,36629.0,214.9466058,0.700994881,0.988258286,0.911011796,0.805485953,0.007353965,0.00190956,0.64880762,0.99667889,False,False,True
63007.0,962629.0,369.3044686,219.0893003,1.0,0.805019433,63780.0,283.2366572,0.786074307,0.987880213,0.85443845,0.766946196,0.006643746,0.001250936,0.588206467,0.991501075,False,True,False
146328.0,1476.39,542.2816357,346.0504599,1.0,0.769922094,149274.0,431.6371116,0.764793812,0.98026448,0.843597164,0.801781563,0.003705932,0.000917599,0.642988899,0.992826195,False,True,False
45147.0,807574.0,309.4261227,186.5771932,1.0,0.797757696,45655.0,239.7560129,0.788979763,0.98887307,0.869909561,0.774840892,0.006853747,0.001523905,0.600378408,0.995688486,False,True,False
45303.0,792334.0,298.7365133,193.7923634,1.0,0.761038553,45801.0,240.1698797,0.75314204,0.989126875,0.906818228,0.803952209,0.006594188,0.001699269,0.646339154,0.996350433,False,True,False
203793.0,1754602.0,664.2640948,397.0850735,1.0,0.801658757,207056.0,509.3891504,0.797811619,0.984240978,0.831843996,0.766847334,0.003259504,0.000695292,0.588054834,0.983728017,False,True,False
59829.0,976903.0,359.8403737,213.0306154,1.0,0.805927523,60870.0,276.0011752,0.674479167,0.982897979,0.787804979,0.767010028,0.006014481,0.00170134,0.588304383,0.993733548,False,False,True
58176.0,949025.0,380.1034973,196.0077084,1.0,0.8567877,58940.0,272.1616868,0.818918919,0.987037665,0.811705362,0.716019949,0.006533682,0.001059347,0.512684568,0.994211905,False,True,False
72779.0,1065022.0,361.2907741,258.664936,1.0,0.698154946,74246.0,304.4094296,0.729153517,0.98024136,0.806303955,0.842560761,0.004964217,0.001543247,0.709908636,0.991566328,False,False,True
31149.0,648047.0,243.152812,163.5223886,1.0,0.74008919,31446.0,199.148534,0.711554276,0.988258286,0.932053762,0.819026242,0.007806119,0.002166737,0.670803986,0.997465099,False,False,True
31915.0,640718.0,216.3203615,188.0653069,0.0,0.494138341,32184.0,201.5823407,0.777655945,0.99164181,0.976946683,0.93186947,0.006778015,0.003152845,0.642988899,0.998846794,False,True,False
46062.0,856672.0,346.9669215,171.9697081,1.0,0.868529666,47106.0,242.1734088,0.811236351,0.988258286,0.788721193,0.697972613,0.007532607,0.00170134,0.487165768,0.982908029,False,True,False
26651.0,615371.0,233.1811248,146.1046493,1.0,0.779363935,26978.0,184.209411,0.67469178,0.987879013,0.884401197,0.789984229,0.008749432,0.002102003,0.624075082,0.996015734,False,False,True
82346.0,1149477.0,388.1352926,270.9941588,1.0,0.715907539,83842.0,323.799604,0.770597043,0.982156914,0.783162349,0.834244167,0.004713469,0.001408293,0.695963331,0.996803519,False,True,False
40110.0,788776.0,324.1950783,158.7281502,1.0,0.871943275,40762.0,225.9859246,0.624532885,0.98400471,0.810130812,0.697067722,0.00808265,0.001177154,0.485903409,0.992435768,False,False,True
47445.0,827126.0,310.5265317,195.2888452,1.0,0.777489561,47955.0,245.7821194,0.697310406,0.98936503,0.871479087,0.79150119,0.006544979,0.001584508,0.626474134,0.996149266,False,False,True
53709.0,915904.0,360.8947204,195.8243881,1.0,0.839986001,55433.0,261.5041543,0.728307004,0.988258286,0.804557373,0.724599556,0.006719446,0.00114263,0.525044517,0.967631233,False,False,True
38776.0,711692.0,242.0840129,204.0855316,0.0,0.53785718,39108.0,222.1961669,0.775209916,0.988258286,0.962030194,0.917847338,0.00624314,0.002733158,0.842443736,0.999297494,False,True,False
79818.0,1089842.0,426.534152,241.0396529,1.0,0.825014062,81339.0,318.7905801,0.807637434,0.981300483,0.84446883,0.74739755,0.005343834,0.001028583,0.558603098,0.988481753,False,True,False
50303.0,896852.0,369.0958489,174.6859296,1.0,0.880911693,50789.0,253.0766066,0.596120118,0.990430999,0.785890771,0.685666358,0.007337452,0.001000406,0.470138355,0.9964274545,False,False,True
67884.0,1089592.0,423.7583854,206.0546751,1.0,0.873816903,69188.0,293.9942062,0.799915158,0.981152801,0.718537564,0.693777908,0.00624239,0.000892098,0.481327786,0.989866817,False,True,False
66494.0,974808.0,380.0148486,224.623616,1.0,0.806604379,67416.0,290.9687102,0.763246097,0.986323721,0.879334583,0.765677213,0.005715025,0.00121166,0.586261594,0.991828531,False,True,False
45085.0,773652.0,264.8520015,216.9371436,0.0,0.573667635,45537.0,239.5913289,0.783596357,0.988258286,0.946565416,0.904623441,0.005874504,0.002426735,0.818343569,0.999090929,False,True,False
46014.0,812918.0,307.9433601,191.864326,1.0,0.782181453,46726.0,242.0471946,0.741969814,0.984762231,0.874996613,0.786012059,0.006692384,0.001575714,0.617814957,0.9964274545,False,False,True
44800.0,796542.0,309.240482,185.223818,1.0,0.80077619,45365.0,238.8328529,0.782997763,0.987545465,0.887300074,0.772320788,0.006902689,0.001514918,0.5964794,0.995852365,False,True,False
67569.0,1000412.0,393.0703786,220.7569328,1.0,0.827394006,68609.0,293.311307,0.711252632,0.984841639,0.848397872,0.746205573,0.005817318,0.00170134,0.556822757,0.99145485,False,False,True
84700.0,1159.78,417.0012702,259.1163751,1.0,0.783509107,86013.0,328.3951727,0.805010645,0.984734866,0.7913016,0.787516001,0.006643746,0.001168076,0.620181452,0.998070666,False,True,False
73100.0,1079089.0,380.3600147,245.4184045,1.0,0.763991241,74217.0,305.0800071,0.79466887,0.98494954,0.788883205,0.802082226,0.005203283,0.001328412,0.643335897,0.997069684,False,True,False
73056.0,1041289.0,356.6933788,261.4526252,1.0,0.680239578,74191.0,304.9881771,0.742303237,0.984701648,0.846687587,0.855043001,0.004882465,0.00170134,0.731098534,0.997419728,False,False,True
29651.0,640693.0,235.8028788,160.453744,1.0,0.732787916,30008.0,194.300864,0.713587794,0.988258286,0.907714453,0.823996997,0.007952611,0.002261476,0.678971051,0.997816096,False,False,True
38803.0,734716.0,278.4685032,177.824913,1.0,0.769553967,39222.0,222.2735118,0.759993732,0.98931722,0.903308657,0.79819983,0.007176468,0.001796954,0.637122968,0.997715541,False,True,False
40161.0,742.62,276.3299454,185.838308,1.0,0.740076011,40661.0,226.1295499,0.809175532,0.987703205,0.915126432,0.818331685,0.006880554,0.001903359,0.669666747,0.995752586,False,True,False
198997.0,1716787.0,653.6835728,392.2606567,1.0,0.799942038,201507.0,503.359563,0.759298687,0.987543857,0.848444739,0.770035509,0.003284892,0.000712433,0.592954686,0.988130548,False,True,False
68572.0,1010432.0,360.1303413,242.9688457,1.0,0.738120237,69571.0,295.4802566,0.743989237,0.985640569,0.844000098,0.820481428,0.005251857,0.001468141,0.673189773,0.997807197,False,False,False
170186.0,1602527.0,581.4943271,381.3481079,1.0,0.754928506,174345.0,465.4970947,0.777701616,0.976145,0.832765997,0.80051872,0.003416816,0.00170134,0.640830222,0.977162679,False,False,False
88647.0,1194981.0,398.9848559,283.3704901,1.0,0.703971031,90537.0,335.9596195,0.7386696,0.988258286,0.780102925,0.842036019,0.004500828,0.001395709,0.709024657,0.998304729,False,False,True
50547.0,854246.0,325.399109,198.7428884,1.0,0.79181073,51228.0,253.6896515,0.69770042,0.986706489,0.870441004,0.779626141,0.006437555,0.001467055,0.607816919,0.995170622,False,False,True
55701.0,932537.0,386.3861056,183.9715804,1.0,0.879372713,56186.0,266.3094363,0.724565854,0.991367956,0.804897747,0.6892314,0.006936789,0.000965603,0.475039922,0.9964274545,False,False,True
42101.0,757499.0,281.5763923,190.7131365,1.0,0.735702218,42494.0,231.5267977,0.799942998,0.990751636,0.922015342,0.822252163,0.006688116,0.001885835,0.67609862,0.998218654,False,True,False
44738.0,798099.0,293.9916683,194.417472,1.0,0.750119186,45304.0,238.6675318,0.707767758,0.987506622,0.882618235,0.811817332,0.006571408,0.001760644,0.659047381,0.9964274545,False,False,True
32258.0,654808.0,220.8040301,186.2777558,0.0,0.536918908,32612.0,202.6626784,0.775805676,0.9891451,0.945408164,0.917839581,0.006844939,0.002996515,0.842429496,0.998572412,False,True,False
74336.0,1054454.0,406.7324636,235.6378361,1.0,0.815083451,75627.0,307.6483948,0.729929301,0.982929377,0.840144087,0.756390065,0.006643746,0.001104772,0.572125931,0.987541701,False,False,True
27737.0,613659.0,226.8059656,156.0811044,1.0,0.725549302,27997.0,187.9251054,0.739850627,0.988258286,0.925582499,0.828572145,0.008177019,0.002377366,0.6865318,0.997619207,False,False,True
34236.0,692679.0,260.9891145,167.2083089,1.0,0.767815032,34579.0,208.7836896,0.710614803,0.990080685,0.896662153,0.799970872,0.007623236,0.001925821,0.639953397,0.998879012,False,False,True
71693.0,1025391.0,389.3844431,235.5206911,1.0,0.796336477,72353.0,302.1297117,0.798505302,0.988258286,0.856855553,0.775916237,0.005431276,0.001214342,0.602046006,0.995357765,False,False,False
37784.0,717954.0,269.1635103,178.9581635,1.0,0.746961007,38074.0,219.3355488,0.726615385,0.992383254,0.921137701,0.814878468,0.007123743,0.001937579,0.664026917,0.998735193,False,False,True
44935.0,785847.0,289.9400126,198.5056873,1.0,0.728877635,45472.0,239.1924308,0.821721162,0.988190535,0.914362931,0.824972133,0.006452432,0.001843573,0.680579021,0.994062652,False,True,False
49611.0,845045.0,328.3953204,193.3481046,1.0,0.808303297,50219.0,251.3298372,0.757604911,0.987893029,0.873027999,0.765327097,0.006619405,0.001400835,0.585725565,0.994835377,False,True,False
48063.0,840632.0,307.9139251,200.3245694,1.0,0.759432364,48816.0,247.3776713,0.681841396,0.98457473,0.854690552,0.803398778,0.006406465,0.001646353,0.645449597,0.99210456,False,False,True
170021.0,1556114.0,583.2122412,373.5774606,1.0,0.767915236,171568.0,465.2713839,0.791959345,0.990983167,0.882327083,0.797773694,0.006643746,0.000857083,0.642988899,0.993585828,False,True,False
62434.0,947305.0,361.6383842,220.6904303,1.0,0.792207606,63123.0,281.9458064,0.786877395,0.989084803,0.874281653,0.779634626,0.005792331,0.001320072,0.60783015,0.996031921,False,True,False
68247.0,1088754.0,370.3681457,237.863792,1.0,0.76650688,70172.0,294.7792042,0.76768279,0.972567406,0.723492282,0.795908632,0.005426878,0.00134333,0.63347055,0.986351522,False,True,False
42843.0,776196.0,284.0933385,192.7875666,1.0,0.734502084,43422.0,233.5581337,0.803974554,0.988258286,0.893607772,0.8221176,0.006631033,0.001868516,0.675877349,0.995978401,False,True,False
44187.0,796888.0,291.0978381,193.9573336,1.0,0.745687335,44836.0,237.1932456,0.735371455,0.988258286,0.874399311,0.81482311,0.006587862,0.001791338,0.6639367,0.9964274545,False,False,True
36216.0,702047.0,261.0940408,177.1600801,1.0,0.734572902,36571.0,214.7362181,0.77460752,0.990292855,0.923374698,0.822447795,0.007209356,0.002034743,0.676420375,0.996891224,False,True,False
57029.0,953664.0,388.137971,187.9270204,1.0,0.874970728,57971.0,269.4653558,0.784065443,0.983750496,0.787979362,0.694251467,0.006805975,0.000975298,0.4819851,0.995475362,False,True,False
37080.0,723319.0,261.2979493,181.1785501,1.0,0.720572934,37575.0,217.2825863,0.729289592,0.986826347,0.890614667,0.831551059,0.00704687,0.002078412,0.691477163,0.99725693,False,False,True
34477.0,689281.0,259.2898003,169.6710244,1.0,0.756175995,34823.0,209.5172541,0.712864941,0.990064038,0.911898955,0.808042792,0.00752066,0.001977758,0.652933154,0.99780683,False,False,False
35704.0,683565.0,241.104352,188.6546976,0.0,0.622699879,35994.0,213.2129093,0.766311813,0.991943102,0.960211941,0.884317963,0.006752867,0.002547427,0.782018259,0.999434459,False,True,False
67959.0,1012437.0,340.589037,255.2594724,1.0,0.662044266,69034.0,294.1565675,0.807420873,0.984427963,0.833145451,0.8636701,0.005011684,0.001720105,0.745926041,0.995278371,False,True,False
34792.0,684517.0,244.6265211,181.5074662,1.0,0.670424368,35172.0,210.4722078,0.734705944,0.989195951,0.933084085,0.860381805,0.007031114,0.002376669,0.74025685,0.997680491,False,False,True
35127.0,740865.0,271.4339565,165.6570679,1.0,0.792167756,35752.0,211.4830619,0.787795196,0.982518461,0.804216109,0.779132665,0.007727217,0.001756502,0.60704771,0.994665448,False,True,False
40313.0,746912.0,273.9575245,187.722989,1.0,0.728329923,40727.0,226.5570696,0.791195635,0.989834753,0.908063269,0.826978817,0.006795761,0.001960629,0.642988899,0.998055158,False,True,False
63209.0,996504.0,411.7573211,196.9550914,1.0,0.878181212,63960.0,283.6903213,0.80214467,0.988258286,0.79989078,0.688974565,0.00651422,0.00090543,0.474685952,0.992385698,False,True,False
60264.0,979689.0,399.6652288,192.44989,1.0,0.876430856,60857.0,277.0027219,0.813411079,0.990255846,0.789026074,0.693086869,0.006631907,0.000943993,0.480369407,0.997594486,False,True,False
31423.0,649773.0,238.3744623,168.3381596,1.0,0.708020291,31749.0,200.0225143,0.77797034,0.988258286,0.935263934,0.8391105,0.007585987,0.002319896,0.704106431,0.997046613,False,False,False
43567.0,753988.0,262.8868698,211.4872104,0.0,0.593979834,43956.0,235.5233051,0.77115194,0.991150241,0.963027418,0.895911254,0.006034082,0.00239801,0.802656974,0.997733996,False,True,False
47186.0,868831.0,356.7470104,168.9603752,1.0,0.880732529,47855.0,245.1103449,0.722326827,0.98602027,0.785511253,0.687070494,0.007560442,0.001039279,0.472065864,0.99673125,False,False,True
38191.0,703597.0,249.3851018,195.2092877,0.0,0.622320642,38438.0,220.513699,0.778566041,0.993574067,0.969444467,0.884229641,0.006529944,0.002462348,0.781862058,0.998849753,False,True,False
54609.0,922437.0,360.9467553,193.2920089,1.0,0.844526406,55383.0,263.6860601,0.719258732,0.988258286,0.806493104,0.730540048,0.006609657,0.001161274,0.533688762,0.99659178,False,False,True
35969.0,704.8,222.2541533,206.814546,0.0,0.366211229,36555.0,214.0026943,0.81179471,0.983969361,0.909926759,0.962873769,0.006179047,0.003276263,0.927125895,0.996339885,False,True,False
40644.0,760.4,286.7542768,180.6244549,1.0,0.776682083,41112.0,227.48527,0.78790346,0.988258286,0.88332819,0.793310818,0.007055267,0.00172372,0.629342054,0.999125649,False,True,False
39282.0,750197.0,269.8512008,185.8198303,1.0,0.725140361,39865.0,223.6412211,0.70901018,0.985375643,0.877107469,0.828757554,0.006869589,0.001999036,0.686839084,0.997441184,False,False,True
70286.0,1025449.0,388.3760551,232.4166013,1.0,0.801173714,71633.0,299.1503211,0.775578213,0.988258286,0.839944441,0.770259436,0.005525653,0.001199807,0.593299599,0.991423833,False,True,False
33602.0,683361.0,255.9780954,167.6210262,1.0,0.755779961,34000.0,206.8414736,0.719744677,0.988258286,0.904221048,0.808043646,0.007617942,0.002003349,0.652934534,0.997112011,False,False,True
50714.0,896493.0,373.6079891,173.9128473,1.0,0.885050233,51216.0,254.1083829,0.725024304,0.990198376,0.79294657,0.68014708,0.00736696,0.000972477,0.462600051,0.9937798,False,False,True
37809.0,721444.0,263.6899886,182.7969036,1.0,0.720719735,38242.0,219.4080991,0.719130402,0.98867737,0.912850806,0.83206837,0.006974265,0.002062122,0.692337773,0.998717899,False,False,True
43442.0,782927.0,296.8833669,186.6659639,1.0,0.777606019,43849.0,235.1851873,0.80972973,0.990718146,0.890588606,0.79218041,0.006834017,0.001660169,0.627549802,0.998088211,False,True,False
79196.0,1071839.0,414.8326172,243.9150099,1.0,0.808872439,79962.0,317.5460266,0.751841726,0.988258286,0.866271448,0.765479891,0.00523805,0.001109391,0.585959463,0.996556538,False,True,False
44199.0,795882.0,295.5580608,191.0130729,1.0,0.763100908,44673.0,237.2254511,0.71931452,0.989389564,0.876849265,0.801781563,0.006686985,0.001711922,0.644224067,0.996819815,False,False,True
81409.0,1095466.0,419.1968833,250.7517088,1.0,0.801367972,83280.0,321.9521053,0.794505441,0.977533622,0.852480549,0.768021229,0.00514927,0.001105143,0.589856607,0.986099168,False,True,False
45163.0,785996.0,288.2343668,200.1309537,1.0,0.71965279,45618.0,239.7984937,0.796272788,0.990025867,0.91865401,0.831956634,0.006382091,0.001886017,0.692151841,0.9964274545,False,True,False
42642.0,753.58,258.8641831,209.9032861,0.0,0.585236563,43052.0,233.009615,0.780845999,0.988258286,0.943601673,0.900123038,0.006643746,0.002458225,0.810221484,0.999209333,False,True,False
48649.0,841797.0,322.3650828,192.5169993,1.0,0.802091043,49095.0,248.8811576,0.693203192,0.990915572,0.862718347,0.772047504,0.006626346,0.001452212,0.596057349,0.998083687,False,False,True
30862.0,658184.0,247.8083675,158.891659,1.0,0.767384146,31268.0,198.2289556,0.73063447,0.987015479,0.89523961,0.799928419,0.008029563,0.002028038,0.642988899,0.997969157,False,False,True
42476.0,775825.0,298.4518582,181.8538174,1.0,0.792921509,42879.0,232.555634,0.782073943,0.99060146,0.886800514,0.77920652,0.007026364,0.001597794,0.607162802,0.996453464,False,True,False
33849.0,669571.0,221.610481,194.6713489,0.0,0.477854006,34239.0,207.6003019,0.786271777,0.98860948,0.948773259,0.93678016,0.006547032,0.003110104,0.877557069,0.998995719,False,True,False
45811.0,806739.0,305.8834639,191.5461459,1.0,0.779657422,46348.0,241.5126845,0.776510272,0.98841374,0.884531963,0.789557832,0.006677075,0.00160067,0.62340157,0.995521109,False,True,False
82086.0,1107548.0,447.2114598,235.4852103,1.0,0.850135831,82699.0,323.288016,0.833208145,0.992587577,0.840918376,0.722897432,0.005448084,0.000917763,0.522580698,0.992436325,False,True,False
31942.0,671661.0,252.9314107,161.6650078,1.0,0.769069297,32386.0,201.6675917,0.811534553,0.986290372,0.889757599,0.797321262,0.007918459,0.00197403,0.635721196,0.9964274545,False,True,False
31312.0,659679.0,253.2753484,158.0415883,1.0,0.781431369,31593.0,199.6689175,0.79877551,0.991105625,0.904180953,0.788347223,0.008088763,0.001927223,0.621491344,0.995993766,False,True,False
37937.0,700065.0,242.4195105,199.4911412,0.0,0.568161577,38213.0,219.7791815,0.782044939,0.992777327,0.972738528,0.801781563,0.006390055,0.002662933,0.821935926,0.998807784,False,True,False
31136.0,655339.0,242.2245189,163.9991576,1.0,0.735933043,31546.0,199.1069724,0.756205372,0.987003107,0.911046732,0.821993468,0.007779564,0.002190829,0.675673262,0.9964274545,False,True,False
29483.0,641379.0,235.7472269,159.5862841,1.0,0.736039934,29842.0,193.7496361,0.755780569,0.987969975,0.900641727,0.821853299,0.007996039,0.002250256,0.675442845,0.997791123,False,True,False
39891.0,742199.0,278.3161569,182.9145475,1.0,0.753700038,40309.0,225.3681403,0.794135213,0.988258286,0.910005585,0.809755865,0.006976916,0.001850375,0.65570456,0.997696333,False,True,False
27573.0,626948.0,236.7108832,148.5788784,1.0,0.778470811,27937.0,187.3687113,0.688155136,0.986970684,0.881517305,0.791550894,0.00858488,0.00207888,0.626552818,0.998202925,False,False,True
56069.0,932592.0,374.0643532,191.5440162,1.0,0.858948688,56798.0,267.1877019,0.776578947,0.987165041,0.810119905,0.714282715,0.0066715,0.00170134,0.510199797,0.996363974,False,True,False
49597.0,832939.0,306.3011502,207.2992828,1.0,0.736182952,50237.0,251.2943726,0.760142229,0.987260386,0.898336152,0.820416027,0.0061758,0.001725876,0.673082457,0.994532774,False,False,False
27563.0,610702.0,229.0353037,153.4873852,1.0,0.74222815,27810.0,187.3347314,0.818548986,0.991118303,0.928704745,0.8179295,0.00830952,0.002294136,0.669008666,0.998300954,False,True,False
41586.0,755636.0,276.2407572,192.8962732,1.0,0.715814568,42099.0,230.1063661,0.816244014,0.987814437,0.91523313,0.832992091,0.006642638,0.001972804,0.693875824,0.993678001,False,True,False
