Perimetro,DiametroEquivalente,Medida,Solidez,Redondez,FactorForma3,FactorForma4,RelacionAspecto,Secado_Honey,Secado_Lavado,Secado_Natural
761329.0,237.9970748,0.783263201,0.992880418,0.96449113,0.81213921,0.997678377,0.0,False,True,False
874536.0,259.370169,0.673293065,0.985783052,0.868129295,0.573040256,0.990244543,1.0,False,False,True
703614.0,220.5223598,0.769326834,0.99249019,0.96947377,0.820685071,0.9964274545,0.0,False,True,False
723044.0,218.089744,0.774892134,0.989091294,0.897926477,0.65960982,0.998210394,1.0,False,True,False
782706.0,229.6411014,0.751278796,0.984104355,0.849574878,0.599792404,0.9964274545,1.0,False,True,False
732606.0,228.2005639,0.79171506,0.991875834,0.957617843,0.810820384,0.998994264,0.0,False,True,False
930097.0,267.9561987,0.732782369,0.986253454,0.819164031,0.518969521,0.989892985,1.0,False,False,True
622193.0,189.9266952,0.747362034,0.990836918,0.91964778,0.657700043,0.995958336,1.0,False,False,True
723.79,224.606984,0.797544283,0.991640805,0.950432111,0.80490425,0.998923669,0.0,False,True,False
880077.0,247.5963198,0.591498771,0.984400237,0.781172189,0.48161202,0.9923062,1.0,False,False,False
649807.0,204.2802636,0.772630835,0.988258286,0.975402341,0.862002186,0.9964274545,0.0,False,True,False
780.21,228.0721999,0.665558868,0.980558756,0.843376361,0.58547545,0.990637139,1.0,False,False,True
687873.0,211.3505688,0.767613338,0.987891758,0.931729962,0.846982453,0.997822159,0.0,False,True,False
602499.0,186.0149399,0.792464935,0.988258286,0.940768434,0.698389909,0.998083678,1.0,False,True,False
681994.0,205.6778643,0.705473926,0.989693485,0.897663871,0.620761095,0.995753135,1.0,False,False,True
638989.0,189.6885593,0.696024826,0.983059102,0.869751643,0.627717012,0.997257131,1.0,False,False,True
1125.18,327.3388873,0.798822971,0.986264767,0.835316271,0.564442769,0.993651756,1.0,False,True,False
904349.0,258.1523407,0.765723063,0.98004007,0.804229046,0.793622146,0.9964274545,0.0,False,True,False
721516.0,219.0073215,0.776577542,0.991003078,0.909337457,0.627401568,0.99829211,1.0,False,True,False
636549.0,195.0432032,0.757210198,0.989960571,0.926611544,0.660236142,0.9964274545,1.0,False,True,False
903986.0,256.963427,0.628773734,0.97672141,0.79747847,0.642988899,0.983241435,1.0,False,False,True
1780349.0,510.16342,0.813279808,0.979308395,0.810416148,0.512097251,0.9964274545,1.0,False,True,False
687045.0,211.8650205,0.769805223,0.988258286,0.938529434,0.886151223,0.9964274545,0.0,False,True,False
1027678.0,306.4894678,0.742821184,0.985849057,0.87784277,0.620314755,0.992801757,1.0,False,False,True
1070319.0,316.3529274,0.74645774,0.976204079,0.862217813,0.60040449,0.98492147,1.0,False,False,True
784568.0,242.3704868,0.770182292,0.989830727,0.941885333,0.791629562,0.998533897,0.0,False,True,False
653302.0,198.6812664,0.794296987,0.988174922,0.912820971,0.684295307,0.998336911,1.0,False,True,False
665826.0,207.4315723,0.77773175,0.988258286,0.957917183,0.642988899,0.999474035,0.0,False,True,False
782475.0,237.9970748,0.80643524,0.992282471,0.913065729,0.630912583,0.997514369,1.0,False,True,False
966.28,276.9452598,0.623779395,0.989714943,0.810740067,0.493626155,0.992799814,1.0,False,False,True
851032.0,248.6866792,0.79375429,0.988602365,0.842777651,0.551059124,0.99431882,1.0,False,True,False
698244.0,210.6717448,0.752287638,0.988570942,0.898458258,0.654975517,0.997110154,1.0,False,True,False
741726.0,219.741522,0.796722689,0.989123914,0.866237531,0.602459165,0.997920437,1.0,False,True,False
590797.0,178.5479536,0.77249167,0.986175115,0.901431928,0.645512883,0.998163846,1.0,False,True,False
733929.0,227.0398709,0.792177044,0.988258286,0.944486839,0.788502171,0.997268329,0.0,False,True,False
799829.0,229.138777,0.637554113,0.988258286,0.810032854,0.495824888,0.990192846,1.0,False,False,True
765007.0,226.6666321,0.727849928,0.986915156,0.866451206,0.609296138,0.995673911,1.0,False,False,True
707031.0,214.2940285,0.693049711,0.988868478,0.906656902,0.739386113,0.993719451,1.0,False,False,True
815472.0,246.9423713,0.800956586,0.989279739,0.905050612,0.643784833,0.995040108,1.0,False,True,False
695361.0,216.8690747,0.730337301,0.990773275,0.960006867,0.805461193,0.996607923,0.0,True,False,False
683831.0,208.5487703,0.748903797,0.989857718,0.917946654,0.672147654,0.997453935,1.0,False,False,False
1078396.0,318.5728345,0.797536621,0.98533902,0.861312377,0.601968157,0.9964274545,1.0,False,True,False
1029627.0,309.4146536,0.81462141,0.991324984,0.89129538,0.626030394,0.9964274545,1.0,False,True,False
734606.0,222.282104,0.764650246,0.98896506,0.90364906,0.661767035,0.997716748,1.0,False,True,False
749249.0,224.7174973,0.706642198,0.988258286,0.887812346,0.612058558,0.998442168,1.0,False,False,True
950359.0,266.6367373,0.588915256,0.988773197,0.776898592,0.445587172,0.995746697,1.0,False,False,False
1198882.0,350.2395144,0.783110887,0.990449461,0.842320073,0.56743121,0.995702255,1.0,False,True,False
762707.0,229.8046053,0.805284821,0.990235401,0.895987057,0.64425437,0.997970009,1.0,False,True,False
888.3,261.820442,0.772439024,0.988197937,0.857407987,0.55757715,0.995703026,1.0,False,True,False
1199725.0,349.2620618,0.819092728,0.992993512,0.8364484,0.536397039,0.995537609,1.0,False,True,False
917898.0,261.2532852,0.715892094,0.987255516,0.799529365,0.516936006,0.99228353,1.0,False,False,True
622391.0,189.6012798,0.720843546,0.988585434,0.915916044,0.6916237,0.991621655,1.0,False,False,True
637.89,190.8529195,0.694790528,0.984717059,0.883498412,0.659448467,0.995379121,1.0,False,False,True
718332.0,222.5225514,0.758148784,0.990172115,0.947103365,0.838473668,0.998366947,0.0,False,True,False
687239.0,214.5582648,0.762736536,0.991634898,0.961999059,0.806817503,0.998169518,0.0,False,True,False
765967.0,233.009615,0.770100412,0.988479102,0.913329133,0.745785168,0.998369174,1.0,False,True,False
1179367.0,345.0387183,0.791124461,0.978525457,0.844768023,0.579612696,0.981833701,1.0,False,True,False
744344.0,232.076078,0.762729895,0.988258286,0.959429603,0.827504007,0.999031547,0.0,False,True,False
746036.0,226.3293471,0.777520099,0.988865675,0.908368189,0.692009644,0.996267355,1.0,False,True,False
1127766.0,305.5658285,0.761774666,0.981253512,0.724554939,0.581086163,0.996640831,1.0,False,False,False
804596.0,241.3254582,0.682197828,0.989614885,0.887871848,0.600091047,0.9964274545,1.0,False,False,True
701915.0,214.8725491,0.762431404,0.988258286,0.924895296,0.703358338,0.996939597,1.0,False,True,False
783854.0,237.271068,0.791550304,0.988258286,0.904313383,0.680533511,0.996175934,1.0,False,True,False
1104024.0,317.0765537,0.777200339,0.987555811,0.814087291,0.547588045,0.99760533,1.0,False,True,False
841.03,254.1434548,0.715466418,0.992001877,0.901227902,0.636413668,0.998372331,1.0,False,False,True
692422.0,211.9971921,0.733480176,0.988258286,0.925162981,0.698468531,0.997007452,1.0,False,False,True
1015983.0,301.4969168,0.779144385,0.978348156,0.869145755,0.587272283,0.985477269,1.0,False,True,False
1103196.0,322.7322229,0.812708631,0.993466275,0.844654397,0.542059433,0.9960514,1.0,False,True,False
744.37,224.0706473,0.693485984,0.989262688,0.894317974,0.641184348,0.996879042,1.0,False,False,True
853387.0,245.5281506,0.824013645,0.988258286,0.816977855,0.552642868,0.994312195,1.0,False,True,False
731614.0,220.8915703,0.768468758,0.988852764,0.899692325,0.65379029,0.998272824,1.0,False,True,False
765763.0,231.2351502,0.732513518,0.988258286,0.899950646,0.662593613,0.998054618,1.0,False,False,True
658.76,196.2828454,0.797338603,0.987436366,0.876213608,0.580117194,0.9964274545,1.0,False,False,False
657523.0,206.5211327,0.781494961,0.992680397,0.973658914,0.820909416,0.998934738,0.0,False,True,False
1078716.0,293.6128456,0.578923518,0.986752554,0.731199034,0.453725312,0.99573641,1.0,False,False,True
744798.0,224.056441,0.715312046,0.988542058,0.893177159,0.661139854,0.995508535,1.0,False,False,True
731663.0,221.7745936,0.792682426,0.990157127,0.906778351,0.662165208,0.997594996,1.0,False,True,False
731164.0,222.5082464,0.714259474,0.989012386,0.914034034,0.681802314,0.994857301,1.0,False,False,True
633807.0,189.3324751,0.66799535,0.988258286,0.880716043,0.615019837,0.995294274,1.0,False,False,True
822128.0,245.029816,0.802242297,0.990152024,0.876715599,0.591835606,0.995891931,1.0,False,True,False
1538645.0,458.9008618,0.803990861,0.988258286,0.877931501,0.645122146,0.995417255,1.0,False,True,False
672491.0,210.973714,0.797927461,0.99160379,0.971367322,0.832239935,0.999258887,0.0,False,True,False
731101.0,228.0275346,0.790423102,0.991021161,0.96010686,0.881312087,0.998381619,0.0,False,False,False
1696319.0,490.5270728,0.645608713,0.980074888,0.82529774,0.569503751,0.987854406,1.0,False,False,True
821806.0,246.1574089,0.790584092,0.989685147,0.885496713,0.620369291,0.992580319,1.0,False,True,False
739.18,221.3033192,0.784295734,0.987142637,0.884657544,0.680886956,0.995544684,1.0,False,True,False
707596.0,214.3593757,0.782807687,0.989987381,0.905761744,0.640612883,0.997889163,1.0,False,True,False
990209.0,283.9751746,0.63284107,0.976819507,0.811720954,0.541171976,0.981552602,1.0,False,False,True
726658.0,219.3819837,0.816979338,0.989502893,0.899583633,0.612207955,0.995628176,1.0,False,True,False
728792.0,218.4543233,0.736264168,0.985719546,0.886775815,0.696220188,0.997671006,1.0,False,False,True
695582.0,218.9288227,0.779153041,0.991335949,0.977707527,0.642988899,0.999101283,0.0,False,True,False
652956.0,195.4605479,0.729913158,0.985224586,0.884402853,0.671006742,0.998004121,1.0,False,False,True
1044.47,309.5853787,0.673095838,0.988899107,0.867099004,0.594914776,0.9969478,1.0,False,False,True
734078.0,225.0826548,0.781237729,0.988473195,0.927896178,0.822649214,0.998829436,0.0,False,True,False
1031647.0,302.034877,0.706065533,0.978677485,0.845963639,0.562394308,0.9964274545,1.0,False,False,True
832466.0,249.3590311,0.801983775,0.988082954,0.885557854,0.639388892,0.995386559,1.0,False,True,False
800212.0,234.507489,0.802705917,0.987990942,0.847623637,0.557573516,0.991877484,1.0,False,True,False
991559.0,280.9052288,0.794905341,0.98008951,0.792104116,0.598947795,0.993702591,1.0,False,True,False
638631.0,194.0320079,0.777149916,0.988258286,0.911059014,0.704223727,0.996556971,1.0,False,True,False
639648.0,193.8646045,0.790202115,0.988258286,0.906597881,0.638121552,0.998090691,1.0,False,True,False
682082.0,208.8019839,0.824710983,0.987227908,0.924902194,0.642988899,0.9964274545,1.0,False,True,False
524932.0,161.2437642,0.790186518,0.987236511,0.931235461,0.771285188,0.99804522,0.0,False,True,False
675618.0,207.5297589,0.752458068,0.989266809,0.931232416,0.691715423,0.997702262,1.0,False,True,False
853839.0,258.0462782,0.75677944,0.990098635,0.901452753,0.642988899,0.996128755,1.0,False,True,False
556421.0,171.2498947,0.72417154,0.986212802,0.934874571,0.709950639,0.997615752,1.0,False,False,True
898882.0,255.1784019,0.783629315,0.9883276,0.795393805,0.642988899,0.996688561,1.0,False,True,False
666479.0,204.8590946,0.778299882,0.991755679,0.932475229,0.698934787,0.998884509,1.0,False,True,False
1047001.0,307.3709822,0.809711916,0.984594562,0.850611563,0.642988899,0.990991799,1.0,False,True,False
1496093.0,451.8577433,0.757296271,0.989247511,0.900297453,0.715603575,0.9964274545,1.0,False,True,False
987871.0,291.619985,0.77413971,0.979929577,0.860070079,0.589050311,0.985798492,1.0,False,True,False
1058695.0,311.3181558,0.802251194,0.991055503,0.853428063,0.602989313,0.996496312,1.0,False,True,False
632306.0,191.0896044,0.777777778,0.988258286,0.901403546,0.60780436,0.99846067,1.0,False,True,False
1485141.0,436.9334166,0.710822983,0.982343615,0.854269481,0.600768222,0.988189766,1.0,False,False,True
609562.0,186.9605446,0.772888514,0.988691612,0.928461508,0.73237419,0.99774577,1.0,False,True,False
748428.0,220.6435751,0.697609925,0.981971339,0.857792537,0.663712104,0.995282989,1.0,False,False,False
597772.0,181.697078,0.703178391,0.989354396,0.911852293,0.65439188,0.997919201,1.0,False,False,True
722284.0,220.8886882,0.809347808,0.991282529,0.923061652,0.668003755,0.997050888,1.0,False,True,False
1425.6,423.651908,0.815197779,0.991496276,0.871611006,0.619538177,0.995667514,1.0,False,True,False
1417944.0,418.4415798,0.778239315,0.988250343,0.859510632,0.648082862,0.990969434,1.0,False,True,False
987264.0,291.3928598,0.691877535,0.98481895,0.85978716,0.594654338,0.9964274545,1.0,False,False,True
679808.0,201.3611514,0.745435393,0.983082765,0.865921604,0.664876624,0.998928991,1.0,False,False,True
710557.0,217.6397426,0.770866142,0.985770688,0.925930325,0.73704414,0.99371311,1.0,False,True,False
990679.0,276.1280082,0.626178974,0.982865021,0.766751707,0.454660093,0.985308343,1.0,False,False,True
700748.0,211.0702529,0.768335529,0.985439491,0.895426767,0.674414245,0.996064541,1.0,False,False,False
876469.0,248.0484383,0.65172358,0.986344988,0.790495896,0.47859226,0.996354024,1.0,False,False,True
844.94,249.3590311,0.706692714,0.987483571,0.859603566,0.629168742,0.99655721,1.0,False,False,True
773948.0,241.1988003,0.796333089,0.992764802,0.958575815,0.814008147,0.997672566,0.0,False,True,False
764275.0,238.0184731,0.776689708,0.992328107,0.957242049,0.81873812,0.998339422,0.0,False,False,False
914903.0,259.1442582,0.709363316,0.970361512,0.791831589,0.642988899,0.97563515,1.0,False,False,True
808352.0,243.057692,0.801309063,0.990965785,0.892313473,0.615313969,0.996930977,1.0,False,True,False
686753.0,209.9725356,0.718164095,0.988258286,0.922621563,0.681347017,0.996716248,1.0,False,False,True
1033049.0,299.7816986,0.769129345,0.990569083,0.831128422,0.553039036,0.994024416,1.0,False,True,False
776166.0,233.5853895,0.726716185,0.987578355,0.893885445,0.699610351,0.990964287,1.0,False,False,True
658671.0,201.3105598,0.739040587,0.985967412,0.921925384,0.751525557,0.997095145,1.0,False,False,True
973818.0,277.0716606,0.751083761,0.978100058,0.798966123,0.642988899,0.995182898,1.0,False,True,False
727766.0,221.5620695,0.772846633,0.988792573,0.91475975,0.716309789,0.998127905,1.0,False,True,False
754739.0,235.8069494,0.771453807,0.991058866,0.963428215,0.853601206,0.998724301,0.0,False,True,False
1013073.0,299.2694706,0.723668237,0.979625374,0.861277485,0.611885027,0.988496075,1.0,False,False,True
953807.0,279.1547118,0.767150073,0.988258286,0.84541249,0.550943392,0.993250484,1.0,False,True,False
725063.0,221.047146,0.777597666,0.990169518,0.917314128,0.685312023,0.996698612,1.0,False,False,False
690759.0,214.5226564,0.783287101,0.988540328,0.951903609,0.928575174,0.999031444,0.0,False,True,False
710507.0,219.6835718,0.809395687,0.98947973,0.943535371,0.8987079,0.998034185,0.0,False,True,False
695367.0,214.4365784,0.763353131,0.989045598,0.938575752,0.724350812,0.994882277,1.0,False,True,False
821825.0,247.2438144,0.718512421,0.987068257,0.893288862,0.698350763,0.993097773,1.0,False,False,True
1047351.0,297.6526507,0.753367113,0.978251395,0.797140273,0.657510128,0.997140209,1.0,False,True,False
733765.0,224.6041496,0.783891263,0.990005247,0.924743552,0.767420433,0.998751253,1.0,False,True,False
538454.0,165.721987,0.81245998,0.988542621,0.934894907,0.711001279,0.999005949,1.0,False,True,False
806225.0,243.5339221,0.804299404,0.988258286,0.900546515,0.637750168,0.995844722,1.0,False,True,False
653786.0,199.4839059,0.711029211,0.987176248,0.918849194,0.730050134,0.996775418,1.0,False,False,True
733677.0,229.7741303,0.754805592,0.993268977,0.968037537,0.782967141,0.998662372,0.0,False,True,False
1007548.0,282.0157942,0.704195978,0.986372537,0.773241434,0.466837328,0.995800238,1.0,False,False,True
1119753.0,328.8194473,0.663455604,0.991812661,0.851079767,0.550543123,0.995873632,1.0,False,False,True
711184.0,213.9372383,0.81184787,0.988641364,0.893117421,0.64453524,0.997572142,1.0,False,True,False
655809.0,200.0479746,0.776841325,0.988800453,0.918360758,0.702349807,0.996351144,1.0,False,True,False
809261.0,245.406256,0.774609829,0.989146574,0.907598526,0.76263268,0.998845714,1.0,False,True,False
826904.0,249.6371557,0.742581017,0.988248834,0.899514175,0.67366092,0.990383028,1.0,False,False,False
727139.0,225.1194208,0.79115484,0.989090999,0.945999253,0.79603444,0.995888747,0.0,False,True,False
693759.0,209.2070968,0.816993464,0.990434206,0.897501763,0.646051517,0.996575041,1.0,False,True,False
773575.0,232.0212085,0.790890385,0.99011779,0.8878718,0.602588415,0.994865624,1.0,False,True,False
635077.0,195.8607522,0.775521236,0.990010843,0.93873241,0.716673014,0.99898164,1.0,False,True,False
621.3,192.3348687,0.757344316,0.989881094,0.945830009,0.703238012,0.997378445,1.0,False,True,False
784412.0,237.450767,0.725475098,0.988989637,0.904395601,0.652563751,0.997620723,1.0,False,False,True
935784.0,271.9323561,0.722120681,0.985475277,0.833432219,0.594402327,0.993201304,1.0,False,False,True
1166062.0,339.5427724,0.726954511,0.976132468,0.8368458,0.540163102,0.984267733,1.0,False,False,True
725296.0,219.7965606,0.777903067,0.987481782,0.906381359,0.650976269,0.997765869,1.0,False,True,False
751445.0,226.9753697,0.785975136,0.989436103,0.900456654,0.662193468,0.998295632,1.0,False,False,False
783797.0,228.8329582,0.810096911,0.987016415,0.841258957,0.543114172,0.996245297,1.0,False,True,False
859689.0,252.0203989,0.668372747,0.987938922,0.848180717,0.572018574,0.9964274545,1.0,False,False,True
1024023.0,302.3171861,0.749681462,0.982090818,0.860212989,0.56711008,0.986398244,1.0,False,False,True
938653.0,270.9073653,0.779775433,0.974142739,0.822112451,0.65968634,0.982932699,1.0,False,True,False
764009.0,231.513049,0.78858042,0.991380528,0.906261949,0.637957158,0.995166416,1.0,False,True,False
951913.0,260.6726837,0.706383767,0.977113772,0.740110006,0.659378569,0.996926111,1.0,False,False,True
1088647.0,296.3386654,0.727427095,0.979089773,0.731311203,0.6394884,0.997043565,1.0,False,False,True
898.62,255.1659276,0.705775999,0.987658375,0.795779871,0.476952625,0.994993601,1.0,False,False,True
813679.0,250.0448517,0.76312804,0.990959175,0.932028868,0.744876017,0.998871324,1.0,False,True,False
690446.0,213.7169207,0.794793398,0.988258286,0.945623215,0.696155946,0.998785206,1.0,False,True,False
701617.0,212.2552898,0.76615278,0.989789924,0.903267915,0.623771282,0.997796953,1.0,False,True,False
751652.0,190.2549001,0.741593844,0.971499846,0.632321302,0.718502813,0.991258937,1.0,False,False,True
745006.0,225.5036899,0.72180655,0.986245555,0.904247902,0.700457562,0.997877662,1.0,False,False,True
855498.0,244.5929404,0.794128583,0.988258286,0.80676971,0.46364409,0.996726134,1.0,False,True,False
905381.0,261.1021604,0.649679674,0.983072008,0.820838888,0.520691544,0.99133507,1.0,False,False,True
732.54,219.7183437,0.784912847,0.989792988,0.887911519,0.71671716,0.996388482,1.0,False,True,False
534717.0,162.6823813,0.78941172,0.98713017,0.913551013,0.655546345,0.996772944,1.0,False,True,False
706901.0,215.4199659,0.773427553,0.98946654,0.916546406,0.68706525,0.998094261,1.0,False,True,False
884331.0,248.4484919,0.701115016,0.988540435,0.77900954,0.465938271,0.997556244,1.0,False,False,True
798015.0,239.31217,0.754900644,0.990203632,0.887579383,0.603140304,0.995582711,1.0,False,True,False
637861.0,193.9335528,0.805755592,0.989680705,0.912333357,0.624850237,0.995309773,1.0,False,True,False
709061.0,206.0087874,0.672395707,0.986504084,0.833113246,0.583176649,0.997068045,1.0,False,False,True
1038267.0,299.0417687,0.793293124,0.984869731,0.818738757,0.515299009,0.9964274545,1.0,False,True,False
598507.0,182.0366238,0.731313926,0.986543346,0.91301691,0.656511483,0.99678757,1.0,False,False,True
1017552.0,286.7992696,0.800778442,0.990569943,0.784047913,0.453588124,0.993396284,1.0,False,True,False
1013957.0,297.5114564,0.748084539,0.973846046,0.849704773,0.570351743,0.983609225,1.0,False,False,True
651027.0,200.4612513,0.808737988,0.988258286,0.935755996,0.729511313,0.996817192,1.0,False,True,False
885093.0,260.3354393,0.685829876,0.988258286,0.853863636,0.599021728,0.994551387,1.0,False,False,True
738594.0,224.3432325,0.734112097,0.988258286,0.910571684,0.723786477,0.998969219,1.0,False,False,True
665924.0,199.9811344,0.732594752,0.984516048,0.890078818,0.62400528,0.998633664,1.0,False,False,True
1090113.0,323.9352359,0.779470737,0.988047283,0.871511434,0.659310202,0.993352334,1.0,False,True,False
750716.0,227.1800276,0.784831939,0.991027334,0.903834048,0.651200106,0.995488941,1.0,False,True,False
654024.0,199.8824246,0.732315807,0.987319867,0.921852828,0.701729548,0.999145478,1.0,False,False,True
762522.0,232.3803683,0.724310477,0.990494874,0.916629563,0.693512999,0.996906194,1.0,False,False,True
843481.0,254.6089515,0.816976893,0.988258286,0.899283187,0.660299723,0.997281209,1.0,False,True,False
821543.0,248.7481099,0.752566783,0.991815992,0.904812778,0.62868542,0.997008592,1.0,False,True,False
1036784.0,297.2288664,0.715260597,0.987110909,0.811157416,0.630858679,0.997928178,1.0,False,False,True
657754.0,206.7829868,0.775302429,0.988258286,0.975444036,0.869871147,0.999531679,0.0,False,True,False
704.92,220.3115174,0.779889525,0.991701353,0.964038734,0.867065256,0.998938609,0.0,False,True,False
764122.0,232.4132407,0.785949831,0.989550289,0.913053174,0.670080036,0.99806224,1.0,False,True,False
884.88,250.967356,0.828193538,0.988258286,0.79389937,0.44780422,0.996531739,1.0,False,True,False
685086.0,213.8419937,0.799390135,0.991524488,0.961602424,0.80299007,0.998883214,0.0,False,True,False
796675.0,240.8739355,0.764375335,0.989189659,0.902229419,0.63256044,0.994715588,1.0,False,True,False
1035943.0,302.8978295,0.764541114,0.977402203,0.843762748,0.580021325,0.988321589,1.0,False,True,False
745847.0,227.9297987,0.766339869,0.990508326,0.92172733,0.657315171,0.996901798,1.0,False,True,False
737056.0,227.6922655,0.762366598,0.988258286,0.941879469,0.831733794,0.998430435,0.0,False,True,False
659388.0,194.8505324,0.789865438,0.988258286,0.861828517,0.600578334,0.994760404,1.0,False,True,False
1142861.0,330.1603507,0.795992748,0.986313522,0.823688029,0.547585312,0.989958104,1.0,False,True,False
762336.0,221.3177022,0.801825837,0.988590225,0.831838836,0.527963654,0.992594633,1.0,False,True,False
809933.0,245.6370265,0.732849808,0.989579853,0.907797996,0.673916326,0.997737038,1.0,False,False,True
1135829.0,318.1929216,0.811335578,0.985341132,0.774559648,0.585264222,0.997750143,1.0,False,True,False
969081.0,280.9369554,0.701864831,0.984483443,0.829463597,0.611820756,0.996048994,1.0,False,False,True
988821.0,279.0315361,0.608022114,0.988059267,0.785906649,0.459333101,0.994368306,1.0,False,False,True
1082541.0,316.2985887,0.763101158,0.982310289,0.842569135,0.546254048,0.985589624,1.0,False,True,False
637623.0,195.789231,0.80952381,0.989678183,0.930570751,0.697294158,0.997542866,1.0,False,True,False
852256.0,247.3879649,0.638170473,0.987285873,0.831604339,0.520357428,0.996685083,1.0,False,False,True
870899.0,257.6957153,0.796031746,0.986999224,0.864128954,0.567356687,0.994470856,1.0,False,True,False
962336.0,278.9288482,0.674604489,0.988082533,0.829150081,0.57858995,0.993030977,1.0,False,False,True
681315.0,202.2035318,0.747346863,0.984125038,0.869323296,0.580158458,0.990775703,1.0,False,False,True
1504799.0,446.5944564,0.776065793,0.987523956,0.869299467,0.614196461,0.993411987,1.0,False,True,False
683548.0,213.0426484,0.771312965,0.99038702,0.958726687,0.642988899,0.999403073,0.0,False,True,False
665889.0,204.5169731,0.782166667,0.986842501,0.931010924,0.78176977,0.993846071,0.0,False,True,False
926135.0,268.1746864,0.763772075,0.988467529,0.827535654,0.504484309,0.991320242,1.0,False,True,False
981292.0,290.6709991,0.68608354,0.982397442,0.865977555,0.596399827,0.9964274545,1.0,False,False,True
762.13,227.4908669,0.715497817,0.988953771,0.879365782,0.66164933,0.997010308,1.0,False,False,True
1074615.0,310.1585733,0.763110052,0.988258286,0.822169817,0.555517334,0.987681423,1.0,False,True,False
633927.0,193.4536894,0.744673304,0.988258286,0.919126483,0.649731003,0.998201469,1.0,False,False,True
585.72,181.4551587,0.792085273,0.988258286,0.947236179,0.719333474,0.9964274545,1.0,False,True,False
781863.0,231.9306454,0.70100219,0.988003087,0.868469749,0.618987728,0.99756264,1.0,False,False,True
899337.0,260.9289907,0.82458981,0.986259176,0.830805746,0.557448107,0.993176003,1.0,False,True,False
634564.0,196.9045895,0.790935065,0.989793597,0.950299636,0.768522336,0.999038557,0.0,False,True,False
768513.0,231.2516684,0.772304354,0.987608164,0.893649173,0.657564173,0.9964274545,1.0,False,True,False
662223.0,204.5231986,0.720460526,0.989488585,0.941404732,0.73777849,0.997506402,1.0,False,False,True
730158.0,219.6719799,0.789780779,0.986645146,0.893337116,0.692344214,0.997901667,1.0,False,True,False
899.17,267.5091688,0.751671749,0.988258286,0.873561473,0.793094846,0.996959544,0.0,False,True,False
1079901.0,310.9416634,0.765599637,0.984545172,0.818256933,0.547035567,0.989528982,1.0,False,True,False
771903.0,229.3331766,0.779230334,0.988258286,0.87118033,0.599051743,0.991889998,1.0,False,True,False
668032.0,205.392906,0.798866787,0.989635603,0.932988072,0.734780256,0.996110983,1.0,False,True,False
815034.0,246.6199096,0.754120359,0.991881229,0.903658965,0.672431173,0.99579273,1.0,False,True,False
1050566.0,295.6913248,0.710781269,0.986113704,0.781862221,0.510315006,0.995292798,1.0,False,False,True
1069821.0,311.1892994,0.741983318,0.98686891,0.835077568,0.569239425,0.991720246,1.0,False,False,True
817735.0,241.1116844,0.795065125,0.988589616,0.858047019,0.607645014,0.996023698,1.0,False,True,False
1286118.0,342.0124515,0.700228659,0.980145309,0.697946201,0.605174915,0.998058354,1.0,False,False,True
804357.0,245.0246197,0.807276151,0.988258286,0.915843994,0.675336808,0.99788358,1.0,False,True,False
1063461.0,310.0620878,0.70212944,0.988258286,0.838984513,0.559155824,0.9911846,1.0,False,False,True
663582.0,202.1940863,0.767625332,0.985936684,0.9163206,0.811355498,0.998697011,0.0,False,True,False
639782.0,199.3210815,0.762984155,0.988750871,0.957948542,0.858926376,0.999202033,0.0,False,True,False
1157954.0,328.9665562,0.782224963,0.984216865,0.796563913,0.501309625,0.993930355,1.0,False,True,False
785631.0,237.6517615,0.791937442,0.987972738,0.903118205,0.679489771,0.994559661,1.0,False,True,False
771015.0,233.6943812,0.709913936,0.990348872,0.906714648,0.684525338,0.995681374,1.0,False,False,False
582072.0,172.9220365,0.775492009,0.986930577,0.871057875,0.570557966,0.999085704,1.0,False,True,False
973.9,273.3823111,0.615138749,0.982344278,0.777699527,0.488168213,0.986169717,1.0,False,False,True
1765021.0,522.6759,0.737771038,0.988258286,0.865495757,0.628847622,0.992700978,1.0,False,False,True
677844.0,204.7565182,0.69288555,0.988258286,0.900566328,0.633805769,0.999020114,1.0,False,False,True
973541.0,290.8527266,0.806694835,0.986532636,0.880922154,0.596145192,0.987936462,1.0,False,True,False
877944.0,252.8702497,0.630790293,0.988407794,0.818769375,0.507612182,0.996005599,1.0,False,False,True
698071.0,210.8258031,0.762871503,0.987971925,0.900218802,0.638051216,0.997639159,1.0,False,True,False
784.35,238.5928332,0.7911734,0.988258286,0.913260622,0.67123961,0.997350729,1.0,False,True,False
824056.0,239.9922166,0.79261284,0.987189839,0.837106295,0.515294247,0.997003939,1.0,False,False,False
674295.0,210.6475685,0.7725046,0.992340329,0.96319178,0.835644119,0.9964274545,0.0,False,True,False
844228.0,255.547366,0.772416493,0.989867799,0.904321922,0.653287579,0.9964274545,1.0,False,True,False
1555.86,463.5098142,0.746916914,0.988258286,0.875944485,0.644232628,0.9975786,1.0,False,False,True
694803.0,215.771354,0.778596372,0.991405254,0.951839994,0.774309255,0.998762478,0.0,False,True,False
977491.0,277.3449488,0.765050781,0.982820609,0.794538108,0.50385097,0.987819091,1.0,False,True,False
871679.0,245.7898898,0.634755853,0.987533041,0.784719796,0.495001414,0.987563402,1.0,False,False,True
728.09,219.4022959,0.779397213,0.988340784,0.896214464,0.650214609,0.997414161,1.0,False,True,False
